"date","offense","num_felonies"
2015-10-09,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-09,"RAPE",2
2015-10-09,"ROBBERY",51
2015-10-10,"BURGLARY",37
2015-10-10,"FELONY ASSAULT",68
2015-10-10,"GRAND LARCENY",138
2015-10-10,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-10-10,"RAPE",3
2015-10-10,"ROBBERY",46
2015-10-11,"BURGLARY",20
2015-10-11,"FELONY ASSAULT",63
2015-10-11,"GRAND LARCENY",132
2015-10-11,"GRAND LARCENY OF MOTOR VEHICLE",29
2015-10-11,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-11,"RAPE",5
2015-10-11,"ROBBERY",56
2015-10-12,"BURGLARY",45
2015-10-12,"FELONY ASSAULT",46
2015-10-12,"GRAND LARCENY",130
2015-10-12,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-10-12,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-10-12,"RAPE",2
2015-10-12,"ROBBERY",49
2015-10-13,"BURGLARY",45
2015-10-13,"FELONY ASSAULT",60
2015-10-13,"GRAND LARCENY",108
2015-10-13,"GRAND LARCENY OF MOTOR VEHICLE",30
2015-10-13,"RAPE",2
2015-10-13,"ROBBERY",48
2015-10-14,"BURGLARY",53
2015-10-14,"FELONY ASSAULT",62
2015-10-14,"GRAND LARCENY",130
2015-10-14,"GRAND LARCENY OF MOTOR VEHICLE",15
2015-10-14,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-14,"RAPE",4
2015-10-14,"ROBBERY",34
2015-10-15,"BURGLARY",45
2015-10-15,"FELONY ASSAULT",44
2015-10-15,"GRAND LARCENY",129
2015-10-15,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-10-15,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-15,"RAPE",4
2015-10-15,"ROBBERY",53
2015-10-16,"BURGLARY",54
2015-10-16,"FELONY ASSAULT",56
2015-10-16,"GRAND LARCENY",111
2015-10-16,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-10-16,"RAPE",3
2015-10-16,"ROBBERY",65
2015-10-17,"BURGLARY",39
2015-10-17,"FELONY ASSAULT",41
2015-10-17,"GRAND LARCENY",132
2015-10-17,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-10-17,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-10-17,"RAPE",4
2015-10-17,"ROBBERY",51
2015-10-18,"BURGLARY",36
2015-10-18,"FELONY ASSAULT",65
2015-10-18,"GRAND LARCENY",106
2015-10-18,"GRAND LARCENY OF MOTOR VEHICLE",14
2015-10-18,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-18,"RAPE",3
2015-10-18,"ROBBERY",44
2015-10-19,"BURGLARY",44
2015-10-19,"FELONY ASSAULT",51
2015-10-19,"GRAND LARCENY",131
2015-10-19,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-10-19,"RAPE",5
2015-10-19,"ROBBERY",59
2015-10-20,"BURGLARY",48
2015-10-20,"FELONY ASSAULT",51
2015-10-20,"GRAND LARCENY",130
2015-10-20,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-10-20,"RAPE",1
2015-10-20,"ROBBERY",47
2015-10-21,"BURGLARY",51
2015-10-21,"FELONY ASSAULT",56
2015-10-21,"GRAND LARCENY",123
2015-10-21,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-10-21,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-21,"RAPE",2
2015-10-21,"ROBBERY",53
2015-10-22,"BURGLARY",45
2015-10-22,"FELONY ASSAULT",49
2015-10-22,"GRAND LARCENY",134
2015-10-22,"GRAND LARCENY OF MOTOR VEHICLE",27
2015-10-22,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-22,"RAPE",6
2015-10-22,"ROBBERY",62
2015-10-23,"BURGLARY",47
2015-10-23,"FELONY ASSAULT",62
2015-10-23,"GRAND LARCENY",134
2015-10-23,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-10-23,"RAPE",4
2015-10-23,"ROBBERY",52
2015-10-24,"BURGLARY",46
2015-10-24,"FELONY ASSAULT",43
2015-10-24,"GRAND LARCENY",104
2015-10-24,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-10-24,"RAPE",5
2015-10-24,"ROBBERY",40
2015-10-25,"BURGLARY",28
2015-10-25,"FELONY ASSAULT",70
2015-10-25,"GRAND LARCENY",120
2015-10-25,"GRAND LARCENY OF MOTOR VEHICLE",23
2015-10-25,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-25,"RAPE",5
2015-10-25,"ROBBERY",52
2015-10-26,"BURGLARY",42
2015-10-26,"FELONY ASSAULT",42
2015-10-26,"GRAND LARCENY",115
2015-10-26,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-10-26,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-10-26,"ROBBERY",48
2015-10-27,"BURGLARY",40
2015-10-27,"FELONY ASSAULT",57
2015-10-27,"GRAND LARCENY",108
2015-10-27,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-10-27,"ROBBERY",54
2015-10-28,"BURGLARY",50
2015-10-28,"FELONY ASSAULT",39
2015-10-28,"GRAND LARCENY",110
2015-10-28,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-10-28,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-28,"RAPE",4
2015-10-28,"ROBBERY",45
2015-10-29,"BURGLARY",53
2015-10-29,"FELONY ASSAULT",50
2015-10-29,"GRAND LARCENY",112
2015-10-29,"GRAND LARCENY OF MOTOR VEHICLE",21
2015-10-29,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-29,"RAPE",1
2015-10-29,"ROBBERY",53
2015-10-30,"BURGLARY",47
2015-10-30,"FELONY ASSAULT",52
2015-10-30,"GRAND LARCENY",130
2015-10-30,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-10-30,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-30,"RAPE",4
2015-10-30,"ROBBERY",62
2015-10-31,"BURGLARY",44
2015-10-31,"FELONY ASSAULT",81
2015-10-31,"GRAND LARCENY",114
2015-10-31,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-10-31,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-10-31,"RAPE",2
2015-10-31,"ROBBERY",54
2015-11-01,"BURGLARY",28
2015-11-01,"FELONY ASSAULT",109
2015-11-01,"GRAND LARCENY",141
2015-11-01,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-11-01,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-11-01,"RAPE",3
2015-11-01,"ROBBERY",65
2015-11-02,"BURGLARY",54
2015-11-02,"FELONY ASSAULT",47
2015-11-02,"GRAND LARCENY",94
2015-11-02,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-11-02,"RAPE",1
2015-11-02,"ROBBERY",54
2015-11-03,"BURGLARY",40
2015-11-03,"FELONY ASSAULT",48
2015-11-03,"GRAND LARCENY",110
2015-11-03,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-11-03,"RAPE",5
2015-11-03,"ROBBERY",64
2015-11-04,"BURGLARY",41
2015-11-04,"FELONY ASSAULT",50
2015-11-04,"GRAND LARCENY",129
2015-11-04,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-11-04,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-11-04,"RAPE",5
2015-11-04,"ROBBERY",51
2015-11-05,"BURGLARY",45
2015-11-05,"FELONY ASSAULT",65
2015-11-05,"GRAND LARCENY",118
2015-11-05,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-11-05,"RAPE",2
2015-11-05,"ROBBERY",54
2015-11-06,"BURGLARY",54
2015-11-06,"FELONY ASSAULT",46
2015-11-06,"GRAND LARCENY",136
2015-11-06,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-11-06,"RAPE",3
2015-11-06,"ROBBERY",52
2015-11-07,"BURGLARY",41
2015-11-07,"FELONY ASSAULT",73
2015-11-07,"GRAND LARCENY",129
2015-11-07,"GRAND LARCENY OF MOTOR VEHICLE",21
2015-11-07,"RAPE",4
2015-11-07,"ROBBERY",55
2015-11-08,"BURGLARY",37
2015-11-08,"FELONY ASSAULT",69
2015-11-08,"GRAND LARCENY",127
2015-11-08,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-11-08,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-11-08,"RAPE",2
2015-11-08,"ROBBERY",45
2015-11-09,"BURGLARY",43
2015-11-09,"FELONY ASSAULT",46
2015-11-09,"GRAND LARCENY",108
2015-11-09,"GRAND LARCENY OF MOTOR VEHICLE",21
2015-11-09,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-11-09,"RAPE",3
2015-11-09,"ROBBERY",51
2015-11-10,"BURGLARY",50
2015-11-10,"FELONY ASSAULT",39
2015-11-10,"GRAND LARCENY",121
2015-11-10,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-11-10,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-11-10,"RAPE",2
2015-11-10,"ROBBERY",53
2015-11-11,"BURGLARY",38
2015-11-11,"FELONY ASSAULT",40
2015-11-11,"GRAND LARCENY",99
2015-11-11,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-11-11,"RAPE",1
2015-11-11,"ROBBERY",39
2015-11-12,"BURGLARY",46
2015-11-12,"FELONY ASSAULT",41
2015-11-12,"GRAND LARCENY",119
2015-11-12,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-11-12,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-11-12,"RAPE",2
2015-11-12,"ROBBERY",59
2015-11-13,"BURGLARY",41
2015-11-13,"FELONY ASSAULT",50
2015-11-13,"GRAND LARCENY",137
2015-11-13,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-11-13,"RAPE",4
2015-11-13,"ROBBERY",55
2015-11-14,"BURGLARY",36
2015-11-14,"FELONY ASSAULT",49
2015-11-14,"GRAND LARCENY",126
2015-11-14,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-11-14,"RAPE",2
2015-11-14,"ROBBERY",45
2015-11-15,"BURGLARY",29
2015-11-15,"FELONY ASSAULT",52
2015-11-15,"GRAND LARCENY",96
2015-11-15,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-11-15,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-11-15,"RAPE",7
2015-11-15,"ROBBERY",29
2015-11-16,"BURGLARY",54
2015-11-16,"FELONY ASSAULT",49
2015-11-16,"GRAND LARCENY",113
2015-11-16,"GRAND LARCENY OF MOTOR VEHICLE",37
2015-11-16,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-11-16,"RAPE",2
2015-11-16,"ROBBERY",58
2015-11-17,"BURGLARY",55
2015-11-17,"FELONY ASSAULT",54
2015-11-17,"GRAND LARCENY",109
2015-11-17,"GRAND LARCENY OF MOTOR VEHICLE",26
2015-11-17,"RAPE",1
2015-11-17,"ROBBERY",59
2015-11-18,"BURGLARY",51
2015-11-18,"FELONY ASSAULT",33
2015-11-18,"GRAND LARCENY",118
2015-11-18,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-11-18,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-11-18,"RAPE",1
2015-11-18,"ROBBERY",45
2015-11-19,"BURGLARY",45
2015-11-19,"FELONY ASSAULT",55
2015-11-19,"GRAND LARCENY",106
2015-11-19,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-11-19,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-11-19,"RAPE",3
2015-11-19,"ROBBERY",49
2015-11-20,"BURGLARY",51
2015-11-20,"FELONY ASSAULT",47
2015-11-20,"GRAND LARCENY",134
2015-11-20,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-11-20,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-11-20,"RAPE",3
2015-11-20,"ROBBERY",48
2015-11-21,"BURGLARY",43
2015-11-21,"FELONY ASSAULT",63
2015-11-21,"GRAND LARCENY",122
2015-11-21,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-11-21,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-11-21,"RAPE",2
2015-11-21,"ROBBERY",39
2015-11-22,"BURGLARY",21
2015-11-22,"FELONY ASSAULT",73
2015-11-22,"GRAND LARCENY",107
2015-11-22,"GRAND LARCENY OF MOTOR VEHICLE",25
2015-11-22,"RAPE",6
2015-11-22,"ROBBERY",40
2015-11-23,"BURGLARY",50
2015-11-23,"FELONY ASSAULT",38
2015-11-23,"GRAND LARCENY",99
2015-11-23,"GRAND LARCENY OF MOTOR VEHICLE",24
2015-11-23,"RAPE",2
2015-11-23,"ROBBERY",52
2015-11-24,"BURGLARY",60
2015-11-24,"FELONY ASSAULT",43
2015-11-24,"GRAND LARCENY",108
2015-11-24,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-11-24,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-11-24,"RAPE",2
2015-11-24,"ROBBERY",42
2015-11-25,"BURGLARY",59
2015-11-25,"FELONY ASSAULT",49
2015-11-25,"GRAND LARCENY",110
2015-11-25,"GRAND LARCENY OF MOTOR VEHICLE",15
2015-11-25,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-11-25,"ROBBERY",53
2015-11-26,"BURGLARY",46
2015-11-26,"FELONY ASSAULT",76
2015-11-26,"GRAND LARCENY",91
2015-11-26,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-11-26,"RAPE",6
2015-11-26,"ROBBERY",35
2015-11-27,"BURGLARY",35
2015-11-27,"FELONY ASSAULT",52
2015-11-27,"GRAND LARCENY",117
2015-11-27,"GRAND LARCENY OF MOTOR VEHICLE",15
2015-11-27,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-11-27,"RAPE",5
2015-11-27,"ROBBERY",43
2015-11-28,"BURGLARY",47
2015-11-28,"FELONY ASSAULT",51
2015-11-28,"GRAND LARCENY",105
2015-11-28,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-11-28,"MURDER & NON-NEGL. MANSLAUGHTE",3
2015-11-28,"RAPE",8
2015-11-28,"ROBBERY",56
2015-11-29,"BURGLARY",28
2015-11-29,"FELONY ASSAULT",58
2015-11-29,"GRAND LARCENY",96
2015-11-29,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-11-29,"RAPE",2
2015-11-29,"ROBBERY",48
2015-11-30,"BURGLARY",44
2015-11-30,"FELONY ASSAULT",42
2015-11-30,"GRAND LARCENY",115
2015-11-30,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-11-30,"RAPE",1
2015-11-30,"ROBBERY",41
2015-12-01,"BURGLARY",42
2015-12-01,"FELONY ASSAULT",36
2015-12-01,"GRAND LARCENY",125
2015-12-01,"GRAND LARCENY OF MOTOR VEHICLE",15
2015-12-01,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-01,"RAPE",5
2015-12-01,"ROBBERY",46
2015-12-02,"BURGLARY",50
2015-12-02,"FELONY ASSAULT",47
2015-12-02,"GRAND LARCENY",105
2015-12-02,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-12-02,"RAPE",2
2015-12-02,"ROBBERY",76
2015-12-03,"BURGLARY",36
2015-12-03,"FELONY ASSAULT",28
2015-12-03,"GRAND LARCENY",111
2015-12-03,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-12-03,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-12-03,"RAPE",4
2015-12-03,"ROBBERY",39
2015-12-04,"BURGLARY",57
2015-12-04,"FELONY ASSAULT",34
2015-12-04,"GRAND LARCENY",127
2015-12-04,"GRAND LARCENY OF MOTOR VEHICLE",19
2015-12-04,"RAPE",3
2015-12-04,"ROBBERY",52
2015-12-05,"BURGLARY",25
2015-12-05,"FELONY ASSAULT",63
2015-12-05,"GRAND LARCENY",109
2015-12-05,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-12-05,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-05,"ROBBERY",53
2015-12-06,"BURGLARY",33
2015-12-06,"FELONY ASSAULT",67
2015-12-06,"GRAND LARCENY",95
2015-12-06,"GRAND LARCENY OF MOTOR VEHICLE",12
2015-12-06,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-06,"RAPE",3
2015-12-06,"ROBBERY",45
2015-12-07,"BURGLARY",38
2015-12-07,"FELONY ASSAULT",49
2015-12-07,"GRAND LARCENY",123
2015-12-07,"GRAND LARCENY OF MOTOR VEHICLE",11
2015-12-07,"RAPE",8
2015-12-07,"ROBBERY",55
2015-12-08,"BURGLARY",39
2015-12-08,"FELONY ASSAULT",43
2015-12-08,"GRAND LARCENY",114
2015-12-08,"GRAND LARCENY OF MOTOR VEHICLE",14
2015-12-08,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-08,"RAPE",3
2015-12-08,"ROBBERY",55
2015-12-09,"BURGLARY",36
2015-12-09,"FELONY ASSAULT",49
2015-12-09,"GRAND LARCENY",105
2015-12-09,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-12-09,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-09,"RAPE",1
2015-12-09,"ROBBERY",48
2015-12-10,"BURGLARY",45
2015-12-10,"FELONY ASSAULT",41
2015-12-10,"GRAND LARCENY",108
2015-12-10,"GRAND LARCENY OF MOTOR VEHICLE",14
2015-12-10,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-10,"RAPE",3
2015-12-10,"ROBBERY",59
2015-12-11,"BURGLARY",45
2015-12-11,"FELONY ASSAULT",60
2015-12-11,"GRAND LARCENY",129
2015-12-11,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-12-11,"RAPE",3
2015-12-11,"ROBBERY",51
2015-12-12,"BURGLARY",34
2015-12-12,"FELONY ASSAULT",87
2015-12-12,"GRAND LARCENY",129
2015-12-12,"GRAND LARCENY OF MOTOR VEHICLE",15
2015-12-12,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-12-12,"RAPE",3
2015-12-12,"ROBBERY",57
2015-12-13,"BURGLARY",25
2015-12-13,"FELONY ASSAULT",75
2015-12-13,"GRAND LARCENY",132
2015-12-13,"GRAND LARCENY OF MOTOR VEHICLE",27
2015-12-13,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-13,"RAPE",4
2015-12-13,"ROBBERY",77
2015-12-14,"BURGLARY",51
2015-12-14,"FELONY ASSAULT",41
2015-12-14,"GRAND LARCENY",119
2015-12-14,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-12-14,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-14,"ROBBERY",48
2015-12-15,"BURGLARY",62
2015-12-15,"FELONY ASSAULT",56
2015-12-15,"GRAND LARCENY",109
2015-12-15,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-12-15,"RAPE",3
2015-12-15,"ROBBERY",46
2015-12-16,"BURGLARY",47
2015-12-16,"FELONY ASSAULT",36
2015-12-16,"GRAND LARCENY",120
2015-12-16,"GRAND LARCENY OF MOTOR VEHICLE",11
2015-12-16,"RAPE",4
2015-12-16,"ROBBERY",54
2015-12-17,"BURGLARY",46
2015-12-17,"FELONY ASSAULT",47
2015-12-17,"GRAND LARCENY",107
2015-12-17,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-12-17,"ROBBERY",34
2015-12-18,"BURGLARY",64
2015-12-18,"FELONY ASSAULT",39
2015-12-18,"GRAND LARCENY",121
2015-12-18,"GRAND LARCENY OF MOTOR VEHICLE",22
2015-12-18,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-18,"RAPE",1
2015-12-18,"ROBBERY",58
2015-12-19,"BURGLARY",43
2015-12-19,"FELONY ASSAULT",72
2015-12-19,"GRAND LARCENY",119
2015-12-19,"GRAND LARCENY OF MOTOR VEHICLE",18
2015-12-19,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-12-19,"RAPE",2
2015-12-19,"ROBBERY",43
2015-12-20,"BURGLARY",40
2015-12-20,"FELONY ASSAULT",54
2015-12-20,"GRAND LARCENY",98
2015-12-20,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-12-20,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-20,"RAPE",2
2015-12-20,"ROBBERY",45
2015-12-21,"BURGLARY",32
2015-12-21,"FELONY ASSAULT",53
2015-12-21,"GRAND LARCENY",99
2015-12-21,"GRAND LARCENY OF MOTOR VEHICLE",20
2015-12-21,"RAPE",6
2015-12-21,"ROBBERY",55
2015-12-22,"BURGLARY",41
2015-12-22,"FELONY ASSAULT",31
2015-12-22,"GRAND LARCENY",118
2015-12-22,"GRAND LARCENY OF MOTOR VEHICLE",15
2015-12-22,"RAPE",2
2015-12-22,"ROBBERY",61
2015-12-23,"BURGLARY",44
2015-12-23,"FELONY ASSAULT",41
2015-12-23,"GRAND LARCENY",108
2015-12-23,"GRAND LARCENY OF MOTOR VEHICLE",13
2015-12-23,"ROBBERY",40
2015-12-24,"BURGLARY",47
2015-12-24,"FELONY ASSAULT",36
2015-12-24,"GRAND LARCENY",106
2015-12-24,"GRAND LARCENY OF MOTOR VEHICLE",16
2015-12-24,"RAPE",3
2015-12-24,"ROBBERY",48
2015-12-25,"BURGLARY",29
2015-12-25,"FELONY ASSAULT",77
2015-12-25,"GRAND LARCENY",83
2015-12-25,"GRAND LARCENY OF MOTOR VEHICLE",15
2015-12-25,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-25,"RAPE",4
2015-12-25,"ROBBERY",40
2015-12-26,"BURGLARY",30
2015-12-26,"FELONY ASSAULT",60
2015-12-26,"GRAND LARCENY",75
2015-12-26,"GRAND LARCENY OF MOTOR VEHICLE",12
2015-12-26,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-26,"RAPE",3
2015-12-26,"ROBBERY",43
2015-12-27,"BURGLARY",32
2015-12-27,"FELONY ASSAULT",55
2015-12-27,"GRAND LARCENY",99
2015-12-27,"GRAND LARCENY OF MOTOR VEHICLE",14
2015-12-27,"RAPE",3
2015-12-27,"ROBBERY",51
2015-12-28,"BURGLARY",35
2015-12-28,"FELONY ASSAULT",42
2015-12-28,"GRAND LARCENY",76
2015-12-28,"GRAND LARCENY OF MOTOR VEHICLE",17
2015-12-28,"MURDER & NON-NEGL. MANSLAUGHTE",2
2015-12-28,"RAPE",4
2015-12-28,"ROBBERY",42
2015-12-29,"BURGLARY",30
2015-12-29,"FELONY ASSAULT",28
2015-12-29,"GRAND LARCENY",74
2015-12-29,"GRAND LARCENY OF MOTOR VEHICLE",23
2015-12-29,"RAPE",2
2015-12-29,"ROBBERY",50
2015-12-30,"BURGLARY",35
2015-12-30,"FELONY ASSAULT",36
2015-12-30,"GRAND LARCENY",83
2015-12-30,"GRAND LARCENY OF MOTOR VEHICLE",13
2015-12-30,"MURDER & NON-NEGL. MANSLAUGHTE",1
2015-12-30,"RAPE",2
2015-12-30,"ROBBERY",52
2015-12-31,"BURGLARY",28
2015-12-31,"FELONY ASSAULT",47
2015-12-31,"GRAND LARCENY",75
2015-12-31,"GRAND LARCENY OF MOTOR VEHICLE",11
2015-12-31,"ROBBERY",48
2016-01-01,"BURGLARY",2
2016-01-01,"FELONY ASSAULT",15
2016-01-01,"GRAND LARCENY",7
2016-01-01,"GRAND LARCENY OF MOTOR VEHICLE",1
2016-01-01,"MURDER & NON-NEGL. MANSLAUGHTE",1
2016-01-01,"ROBBERY",5
